DATA INICIAL,DATA FINAL,REGIÃO,ESTADO,PRODUTO,NÚMERO DE POSTOS PESQUISADOS,UNIDADE DE MEDIDA,PREÇO MÉDIO REVENDA,DESVIO PADRÃO REVENDA,PREÇO MÍNIMO REVENDA,PREÇO MÁXIMO REVENDA,MARGEM MÉDIA REVENDA,COEF DE VARIAÇÃO REVENDA,PREÇO MÉDIO DISTRIBUIÇÃO,DESVIO PADRÃO DISTRIBUIÇÃO,PREÇO MÍNIMO DISTRIBUIÇÃO,PREÇO MÁXIMO DISTRIBUIÇÃO,COEF DE VARIAÇÃO DISTRIBUIÇÃO,MÊS,ANO
2009-01-18,2009-01-24,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,737,R$/l,2.566,0.122,2.29,3.19,0.284,0.048,2.282,0.058,2.1533,2.4527,0.025,1,2009
2009-01-18,2009-01-24,SUDESTE,SAO PAULO,GASOLINA COMUM,2393,R$/l,2.404,0.094,2.16,2.71,0.301,0.039,2.103,0.045,1.95,2.2812,0.021,1,2009
2009-01-25,2009-01-31,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,738,R$/l,2.562,0.115999999999999,2.29,2.899,0.283,0.045,2.279,0.058,2.1533,2.4583,0.025,1,2009
2009-01-25,2009-01-31,SUDESTE,SAO PAULO,GASOLINA COMUM,2388,R$/l,2.411,0.093,2.149,2.71,0.31,0.039,2.101,0.047,1.95,2.29,0.022,1,2009
2009-02-01,2009-02-07,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,739,R$/l,2.559,0.123,2.29,3.209,0.284,0.048,2.275,0.059,2.1533,2.491,0.026,2,2009
2009-02-01,2009-02-07,SUDESTE,SAO PAULO,GASOLINA COMUM,2387,R$/l,2.409,0.092,2.149,2.71,0.308,0.038,2.101,0.045,1.95,2.2812,0.021,2,2009
2009-02-08,2009-02-14,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,738,R$/l,2.558,0.115999999999999,2.29,2.899,0.281,0.045,2.277,0.059,2.16,2.4439,0.026,2,2009
2009-02-08,2009-02-14,SUDESTE,SAO PAULO,GASOLINA COMUM,2386,R$/l,2.417,0.09,2.179,2.799,0.315,0.037,2.102,0.047,1.94,2.2795,0.022,2,2009
2009-02-15,2009-02-21,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,739,R$/l,2.561,0.126,2.29,3.209,0.282,0.049,2.279,0.06,2.1533,2.491,0.026,2,2009
2009-02-15,2009-02-21,SUDESTE,SAO PAULO,GASOLINA COMUM,2387,R$/l,2.408,0.092,2.179,2.71,0.307,0.038,2.101,0.048,1.94,2.27,0.023,2,2009
2009-02-22,2009-02-28,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,739,R$/l,2.565,0.115,2.29,2.899,0.282,0.045,2.283,0.058,2.1533,2.4493,0.025,2,2009
2009-02-22,2009-02-28,SUDESTE,SAO PAULO,GASOLINA COMUM,2386,R$/l,2.411,0.094,2.179,2.799,0.314,0.039,2.097,0.05,1.92,2.3151,0.024,2,2009
2009-03-01,2009-03-07,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,738,R$/l,2.562,0.123,2.29,3.209,0.285,0.048,2.277,0.059,2.1533,2.491,0.026,3,2009
2009-03-01,2009-03-07,SUDESTE,SAO PAULO,GASOLINA COMUM,2388,R$/l,2.409,0.092,2.179,2.71,0.311,0.038,2.098,0.052,1.92,2.2795,0.025,3,2009
2009-03-08,2009-03-14,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,741,R$/l,2.562,0.114,2.29,2.899,0.281,0.044,2.281,0.059,2.1533,2.4603,0.026,3,2009
2009-03-08,2009-03-14,SUDESTE,SAO PAULO,GASOLINA COMUM,2393,R$/l,2.407,0.092,2.17,2.799,0.31,0.038,2.097,0.05,1.92,2.264,0.024,3,2009
2009-03-15,2009-03-21,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,742,R$/l,2.56,0.125,2.29,3.209,0.288,0.049,2.272,0.061,2.1328,2.5,0.027,3,2009
2009-03-15,2009-03-21,SUDESTE,SAO PAULO,GASOLINA COMUM,2391,R$/l,2.409,0.091,2.17,2.71,0.314,0.038,2.095,0.054,1.8773,2.312,0.026,3,2009
2009-03-22,2009-03-28,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,738,R$/l,2.563,0.114,2.29,2.899,0.29,0.044,2.273,0.058,2.12,2.4398,0.026,3,2009
2009-03-22,2009-03-28,SUDESTE,SAO PAULO,GASOLINA COMUM,2389,R$/l,2.4,0.095,2.169,2.799,0.312,0.04,2.088,0.054,1.8773,2.2795,0.026,3,2009
2009-03-29,2009-04-04,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,738,R$/l,2.56,0.121,2.29,3.209,0.292,0.047,2.268,0.056,2.12,2.416,0.025,3,2009
2009-03-29,2009-04-04,SUDESTE,SAO PAULO,GASOLINA COMUM,2391,R$/l,2.411,0.094,2.17,2.799,0.324,0.039,2.087,0.061,1.89,2.2636,0.029,3,2009
2009-04-05,2009-04-11,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,742,R$/l,2.559,0.114,2.29,2.899,0.293,0.045,2.266,0.057,2.1197,2.4398,0.025,4,2009
2009-04-05,2009-04-11,SUDESTE,SAO PAULO,GASOLINA COMUM,2395,R$/l,2.397,0.095,2.13,2.799,0.319,0.04,2.078,0.061,1.86,2.255,0.029,4,2009
2009-04-12,2009-04-18,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,739,R$/l,2.563,0.124,2.29,3.229,0.299,0.048,2.264,0.058,2.126,2.465,0.026,4,2009
2009-04-12,2009-04-18,SUDESTE,SAO PAULO,GASOLINA COMUM,2397,R$/l,2.391,0.096,2.139,2.71,0.324,0.04,2.067,0.065,1.85,2.2636,0.031,4,2009
2009-04-19,2009-04-25,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,738,R$/l,2.564,0.114,2.29,2.899,0.301,0.044,2.263,0.058,2.1176,2.4271,0.026,4,2009
2009-04-19,2009-04-25,SUDESTE,SAO PAULO,GASOLINA COMUM,2396,R$/l,2.389,0.095,2.149,2.71,0.328,0.04,2.061,0.067,1.84,2.2636,0.033,4,2009
2009-04-26,2009-05-02,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,737,R$/l,2.557,0.123,2.29,3.229,0.298,0.048,2.259,0.058,2.13,2.416,0.026,4,2009
2009-04-26,2009-05-02,SUDESTE,SAO PAULO,GASOLINA COMUM,2391,R$/l,2.391,0.095,2.09,2.799,0.329,0.04,2.062,0.067,1.81,2.25,0.032,4,2009
2009-05-03,2009-05-09,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,739,R$/l,2.553,0.116999999999999,2.29,2.899,0.301,0.046,2.252,0.058,2.124,2.4404,0.026,5,2009
2009-05-03,2009-05-09,SUDESTE,SAO PAULO,GASOLINA COMUM,2391,R$/l,2.392,0.096,2.059,2.799,0.328,0.04,2.064,0.064,1.84,2.282,0.031,5,2009
2009-05-10,2009-05-16,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,743,R$/l,2.559,0.127,2.29,3.229,0.302,0.05,2.257,0.058,2.1485,2.437,0.026,5,2009
2009-05-10,2009-05-16,SUDESTE,SAO PAULO,GASOLINA COMUM,2395,R$/l,2.386,0.098,2.059,2.799,0.328,0.0409999999999999,2.058,0.065,1.83,2.2635,0.032,5,2009
2009-05-17,2009-05-23,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,736,R$/l,2.556,0.119,2.29,2.899,0.299,0.047,2.257,0.057,2.12,2.437,0.025,5,2009
2009-05-17,2009-05-23,SUDESTE,SAO PAULO,GASOLINA COMUM,2391,R$/l,2.385,0.098,2.09,2.71,0.327,0.0409999999999999,2.058,0.069,1.83,2.2756,0.034,5,2009
2009-05-24,2009-05-30,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,737,R$/l,2.552,0.127,2.29,3.229,0.297,0.05,2.255,0.056,2.146,2.4037,0.025,5,2009
2009-05-24,2009-05-30,SUDESTE,SAO PAULO,GASOLINA COMUM,2388,R$/l,2.39,0.099,2.119,2.71,0.334,0.0409999999999999,2.056,0.068,1.83,2.2756,0.033,5,2009
2009-05-31,2009-06-06,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,737,R$/l,2.548,0.121,2.29,3.19,0.295,0.047,2.253,0.056,2.1543,2.4337,0.025,5,2009
2009-05-31,2009-06-06,SUDESTE,SAO PAULO,GASOLINA COMUM,2387,R$/l,2.38,0.1,2.099,2.799,0.327,0.042,2.053,0.064,1.83,2.2636,0.031,5,2009
2009-06-07,2009-06-13,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,740,R$/l,2.555,0.128,2.27,3.229,0.298,0.05,2.257,0.057,2.146,2.4028,0.025,6,2009
2009-06-07,2009-06-13,SUDESTE,SAO PAULO,GASOLINA COMUM,2386,R$/l,2.372,0.100999999999999,2.1,2.799,0.323,0.043,2.049,0.068,1.83,2.2756,0.033,6,2009
2009-06-14,2009-06-20,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,738,R$/l,2.548,0.124,2.29,2.999,0.291,0.049,2.257,0.059,2.126,2.4337,0.026,6,2009
2009-06-14,2009-06-20,SUDESTE,SAO PAULO,GASOLINA COMUM,2381,R$/l,2.377,0.102,2.149,2.71,0.326,0.043,2.051,0.064,1.8,2.2636,0.031,6,2009
2009-06-21,2009-06-27,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,735,R$/l,2.551,0.127,2.29,3.229,0.298,0.05,2.253,0.056,2.1425,2.4337,0.025,6,2009
2009-06-21,2009-06-27,SUDESTE,SAO PAULO,GASOLINA COMUM,2385,R$/l,2.372,0.103,2.099,2.71,0.329,0.043,2.043,0.064,1.7911,2.25,0.031,6,2009
2009-06-28,2009-07-04,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,739,R$/l,2.544,0.121,2.29,2.999,0.296,0.048,2.248,0.056,2.1425,2.4337,0.025,6,2009
2009-06-28,2009-07-04,SUDESTE,SAO PAULO,GASOLINA COMUM,2383,R$/l,2.372,0.104,2.099,2.799,0.326,0.044,2.046,0.061,1.82,2.2621,0.03,6,2009
2009-07-05,2009-07-11,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,740,R$/l,2.545,0.127,2.27,3.229,0.29,0.05,2.255,0.055,2.1507,2.4413,0.024,7,2009
2009-07-05,2009-07-11,SUDESTE,SAO PAULO,GASOLINA COMUM,2390,R$/l,2.371,0.102,2.13,2.71,0.319,0.043,2.052,0.062,1.82,2.2826,0.03,7,2009
2009-07-12,2009-07-18,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,740,R$/l,2.549,0.12,2.27,2.899,0.286,0.047,2.263,0.053,2.165,2.4488,0.023,7,2009
2009-07-12,2009-07-18,SUDESTE,SAO PAULO,GASOLINA COMUM,2381,R$/l,2.372,0.103,2.119,2.71,0.321,0.043,2.051,0.062,1.83,2.2826,0.03,7,2009
2009-07-19,2009-07-25,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,744,R$/l,2.548,0.127,2.299,3.229,0.279,0.05,2.269,0.052,2.165,2.4095,0.023,7,2009
2009-07-19,2009-07-25,SUDESTE,SAO PAULO,GASOLINA COMUM,2390,R$/l,2.372,0.100999999999999,2.129,2.71,0.317,0.043,2.055,0.06,1.858,2.31,0.029,7,2009
2009-07-26,2009-08-01,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,743,R$/l,2.548,0.119,2.29,2.9,0.276,0.047,2.272,0.051,2.18,2.4488,0.022,7,2009
2009-07-26,2009-08-01,SUDESTE,SAO PAULO,GASOLINA COMUM,2379,R$/l,2.371,0.100999999999999,2.129,2.799,0.318,0.043,2.053,0.064,1.835,2.31,0.031,7,2009
2009-08-02,2009-08-08,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,744,R$/l,2.549,0.126,2.29,3.229,0.28,0.049,2.269,0.049,2.1202,2.4088,0.022,8,2009
2009-08-02,2009-08-08,SUDESTE,SAO PAULO,GASOLINA COMUM,2388,R$/l,2.375,0.099,2.129,2.71,0.313,0.042,2.062,0.06,1.83,2.31,0.029,8,2009
2009-08-09,2009-08-15,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,747,R$/l,2.551,0.119,2.299,2.9,0.274,0.047,2.277,0.051,2.18,2.4488,0.022,8,2009
2009-08-09,2009-08-15,SUDESTE,SAO PAULO,GASOLINA COMUM,2401,R$/l,2.373,0.100999999999999,2.119,2.71,0.313,0.043,2.06,0.062,1.86,2.31,0.03,8,2009
2009-08-30,2009-09-05,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,339,R$/l,2.531,0.119,2.29,2.854,0.261,0.047,2.27,0.051,2.1837,2.7341,0.022,8,2009
2009-08-30,2009-09-05,SUDESTE,SAO PAULO,GASOLINA COMUM,720,R$/l,2.353,0.098,2.043,2.799,0.294,0.042,2.059,0.061,1.845,2.348,0.03,8,2009
2009-09-06,2009-09-12,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,499,R$/l,2.53,0.103,2.299,2.899,0.261,0.0409999999999999,2.269,0.045,2.1215,2.4103,0.02,9,2009
2009-09-06,2009-09-12,SUDESTE,SAO PAULO,GASOLINA COMUM,761,R$/l,2.36,0.098,2.099,2.799,0.293,0.042,2.067,0.059,1.836,2.266,0.029,9,2009
2009-09-13,2009-09-19,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,613,R$/l,2.533,0.094,2.29,2.889,0.26,0.037,2.273,0.044,2.1476,2.5198,0.019,9,2009
2009-09-13,2009-09-19,SUDESTE,SAO PAULO,GASOLINA COMUM,1161,R$/l,2.387,0.100999999999999,2.149,2.999,0.307,0.042,2.08,0.057,1.889,2.431,0.027,9,2009
2009-09-20,2009-09-26,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,440,R$/l,2.546,0.115999999999999,2.31,2.899,0.265,0.046,2.281,0.043,2.2001,2.4129,0.019,9,2009
2009-09-20,2009-09-26,SUDESTE,SAO PAULO,GASOLINA COMUM,1114,R$/l,2.384,0.1,2.119,2.99,0.306,0.042,2.078,0.061,1.742,2.278,0.029,9,2009
2009-09-27,2009-10-03,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,539,R$/l,2.526,0.1,2.319,2.899,0.251,0.04,2.275,0.042,2.1731,2.438,0.018,9,2009
2009-09-27,2009-10-03,SUDESTE,SAO PAULO,GASOLINA COMUM,1426,R$/l,2.385,0.096,2.129,2.799,0.313,0.04,2.072,0.066,1.657,2.4598,0.032,9,2009
2009-10-04,2009-10-10,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,432,R$/l,2.568,0.098,2.302,2.899,0.275,0.038,2.293,0.046,2.1699,2.446,0.02,10,2009
2009-10-04,2009-10-10,SUDESTE,SAO PAULO,GASOLINA COMUM,1753,R$/l,2.421,0.1,2.13,2.999,0.314,0.0409999999999999,2.107,0.069,1.676,2.499,0.033,10,2009
2009-10-11,2009-10-17,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,555,R$/l,2.567,0.105,2.34,3.09,0.263,0.0409999999999999,2.304,0.065,1.6691,2.5501,0.028,10,2009
2009-10-11,2009-10-17,SUDESTE,SAO PAULO,GASOLINA COMUM,1884,R$/l,2.423,0.096,2.149,2.999,0.307,0.04,2.116,0.069,1.576,2.56,0.033,10,2009
2009-10-18,2009-10-24,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,552,R$/l,2.587,0.111999999999999,2.33,3.09,0.271,0.043,2.316,0.053,2,2.5833,0.023,10,2009
2009-10-18,2009-10-24,SUDESTE,SAO PAULO,GASOLINA COMUM,1979,R$/l,2.425,0.096,2.15,2.999,0.307,0.04,2.118,0.07,1.7253,2.459,0.033,10,2009
2009-10-25,2009-10-31,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,602,R$/l,2.577,0.106,2.35,3.09,0.258,0.0409999999999999,2.319,0.05,2.2185,2.599,0.022,10,2009
2009-10-25,2009-10-31,SUDESTE,SAO PAULO,GASOLINA COMUM,2046,R$/l,2.426,0.098,2.093,3.0,0.308,0.04,2.118,0.07,1.599,2.599,0.033,10,2009
2009-11-01,2009-11-07,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,579,R$/l,2.595,0.107,2.379,3.09,0.271,0.0409999999999999,2.324,0.046,2.21,2.4609,0.02,11,2009
2009-11-01,2009-11-07,SUDESTE,SAO PAULO,GASOLINA COMUM,2090,R$/l,2.438,0.093,2.15,2.959,0.317,0.038,2.121,0.07,1.695,2.5197,0.033,11,2009
2009-11-08,2009-11-14,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,585,R$/l,2.607,0.118,2.35,3.09,0.281,0.045,2.326,0.06,1.5338,2.4607,0.026,11,2009
2009-11-08,2009-11-14,SUDESTE,SAO PAULO,GASOLINA COMUM,2080,R$/l,2.448,0.093,2.149,2.899,0.317,0.038,2.131,0.069,1.9,2.542,0.032,11,2009
2009-11-15,2009-11-21,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,592,R$/l,2.603,0.116999999999999,2.379,3.29,0.27,0.045,2.333,0.049,2.114,2.5279,0.021,11,2009
2009-11-15,2009-11-21,SUDESTE,SAO PAULO,GASOLINA COMUM,2114,R$/l,2.446,0.096,2.15,2.899,0.314,0.039,2.132,0.069,1.615,2.549,0.032,11,2009
2009-11-22,2009-11-28,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,610,R$/l,2.606,0.116999999999999,2.35,3.29,0.264,0.045,2.342,0.045,2.1856,2.4919,0.019,11,2009
2009-11-22,2009-11-28,SUDESTE,SAO PAULO,GASOLINA COMUM,2080,R$/l,2.444,0.092,2.111,2.899,0.315,0.038,2.129,0.071,1.615,2.542,0.033,11,2009
2009-11-29,2009-12-05,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,534,R$/l,2.641,0.115,2.39,3.29,0.296,0.044,2.345,0.065,1.5794,2.4919,0.028,11,2009
2009-11-29,2009-12-05,SUDESTE,SAO PAULO,GASOLINA COMUM,2077,R$/l,2.445,0.094,2.15,3.0,0.308,0.038,2.137,0.069,1.846,2.7878,0.032,11,2009
2009-12-06,2009-12-12,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,546,R$/l,2.618,0.109,2.36,3.299,0.272,0.042,2.346,0.044,2.25,2.4841,0.019,12,2009
2009-12-06,2009-12-12,SUDESTE,SAO PAULO,GASOLINA COMUM,2124,R$/l,2.457,0.094,2.149,2.899,0.322,0.038,2.135,0.067,1.62,2.542,0.031,12,2009
2009-12-13,2009-12-19,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,544,R$/l,2.638,0.109,2.39,3.299,0.289,0.0409999999999999,2.349,0.048,2.25,2.5211,0.02,12,2009
2009-12-13,2009-12-19,SUDESTE,SAO PAULO,GASOLINA COMUM,2107,R$/l,2.451,0.095,2.15,2.899,0.317,0.039,2.134,0.063,1.91,2.38,0.03,12,2009
2009-12-20,2009-12-26,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,564,R$/l,2.607,0.108,2.379,3.299,0.265,0.0409999999999999,2.342,0.048,2.2185,2.5729,0.02,12,2009
2009-12-20,2009-12-26,SUDESTE,SAO PAULO,GASOLINA COMUM,2126,R$/l,2.456,0.0969999999999999,2.119,2.899,0.322,0.039,2.134,0.065,1.648,2.542,0.03,12,2009
2009-12-27,2010-01-02,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,538,R$/l,2.623,0.103,2.429,3.299,0.272,0.039,2.351,0.049,2.2363,2.4786,0.021,12,2009
2009-12-27,2010-01-02,SUDESTE,SAO PAULO,GASOLINA COMUM,2118,R$/l,2.457,0.093,2.179,2.859,0.317,0.038,2.14,0.061,1.94,2.336,0.029,12,2009
2010-01-03,2010-01-09,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,595,R$/l,2.641,0.100999999999999,2.399,3.23,0.283,0.038,2.358,0.05,1.9362,2.5446,0.021,1,2010
2010-01-03,2010-01-09,SUDESTE,SAO PAULO,GASOLINA COMUM,2166,R$/l,2.484,0.102,2.179,2.999,0.329,0.0409999999999999,2.155,0.065,1.62,2.399,0.03,1,2010
2010-01-10,2010-01-16,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,589,R$/l,2.645,0.108,2.439,3.23,0.276,0.0409999999999999,2.369,0.045,2.2366,2.5859,0.019,1,2010
2010-01-10,2010-01-16,SUDESTE,SAO PAULO,GASOLINA COMUM,2194,R$/l,2.494,0.103,2.119,2.999,0.326,0.0409999999999999,2.168,0.065,1.589,2.3835,0.03,1,2010
2010-01-17,2010-01-23,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,598,R$/l,2.701,0.104,2.459,3.299,0.311,0.039,2.39,0.049,2.1282,2.5184,0.021,1,2010
2010-01-17,2010-01-23,SUDESTE,SAO PAULO,GASOLINA COMUM,2153,R$/l,2.489,0.100999999999999,2.199,2.999,0.313,0.0409999999999999,2.176,0.06,1.5487,2.4475,0.028,1,2010
2010-01-24,2010-01-30,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,637,R$/l,2.67,0.105,2.379,3.299,0.287,0.039,2.383,0.046,2.0434,2.521,0.019,1,2010
2010-01-24,2010-01-30,SUDESTE,SAO PAULO,GASOLINA COMUM,2168,R$/l,2.491,0.102,2.249,2.989,0.312,0.0409999999999999,2.179,0.063,2,2.6654,0.029,1,2010
2010-01-31,2010-02-06,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,591,R$/l,2.662,0.118,2.379,3.299,0.273,0.044,2.389,0.044,2.295,2.5379,0.018,1,2010
2010-01-31,2010-02-06,SUDESTE,SAO PAULO,GASOLINA COMUM,2144,R$/l,2.502,0.103,2.199,2.989,0.307,0.0409999999999999,2.195,0.06,2.0043,2.4699,0.027,1,2010
2010-02-07,2010-02-13,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,653,R$/l,2.697,0.111999999999999,2.49,3.27,0.293,0.042,2.404,0.052,2.2472,2.625,0.022,2,2010
2010-02-07,2010-02-13,SUDESTE,SAO PAULO,GASOLINA COMUM,2319,R$/l,2.538,0.100999999999999,2.199,2.999,0.342,0.04,2.196,0.066,1.966,2.744,0.03,2,2010
2010-02-14,2010-02-20,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,640,R$/l,2.706,0.113,2.469,3.27,0.315,0.042,2.391,0.047,2.2797,2.534,0.02,2,2010
2010-02-14,2010-02-20,SUDESTE,SAO PAULO,GASOLINA COMUM,2319,R$/l,2.524,0.1,2.19,2.999,0.356,0.04,2.168,0.065,1.6238,2.46,0.03,2,2010
2010-02-21,2010-02-27,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,664,R$/l,2.684,0.115999999999999,2.49,3.27,0.311,0.043,2.373,0.047,2.2342,2.5304,0.02,2,2010
2010-02-21,2010-02-27,SUDESTE,SAO PAULO,GASOLINA COMUM,2328,R$/l,2.504,0.0969999999999999,2.199,2.979,0.34,0.039,2.164,0.06,1.996,2.553,0.028,2,2010
2010-02-28,2010-03-06,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,695,R$/l,2.686,0.114,2.469,3.27,0.31,0.042,2.376,0.048,2.28,2.641,0.02,2,2010
2010-02-28,2010-03-06,SUDESTE,SAO PAULO,GASOLINA COMUM,2332,R$/l,2.509,0.102,2.199,2.999,0.349,0.0409999999999999,2.16,0.063,1.749,2.443,0.029,2,2010
2010-03-07,2010-03-13,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,711,R$/l,2.698,0.118,2.399,3.27,0.339,0.044,2.359,0.05,2.22,2.5206,0.021,3,2010
2010-03-07,2010-03-13,SUDESTE,SAO PAULO,GASOLINA COMUM,2376,R$/l,2.488,0.1,2.199,3.239,0.347,0.04,2.141,0.067,1.862,2.59,0.031,3,2010
2010-03-14,2010-03-20,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,710,R$/l,2.67,0.119,2.47,3.27,0.329,0.045,2.341,0.054,2.2,2.5206,0.023,3,2010
2010-03-14,2010-03-20,SUDESTE,SAO PAULO,GASOLINA COMUM,2380,R$/l,2.481,0.099,2.199,2.997,0.346,0.04,2.135,0.07,1.3097,2.59,0.033,3,2010
2010-03-21,2010-03-27,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,716,R$/l,2.665,0.121,2.39,3.27,0.334,0.045,2.331,0.06,2.0872,2.514,0.026,3,2010
2010-03-21,2010-03-27,SUDESTE,SAO PAULO,GASOLINA COMUM,2372,R$/l,2.477,0.102,2.199,2.999,0.361,0.0409999999999999,2.116,0.068,1.87,2.58,0.032,3,2010
2010-03-28,2010-04-03,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,708,R$/l,2.68,0.123,2.39,3.27,0.348,0.046,2.332,0.062,2.1883,2.5103,0.027,3,2010
2010-03-28,2010-04-03,SUDESTE,SAO PAULO,GASOLINA COMUM,2380,R$/l,2.459,0.102,2.115,2.989,0.352,0.0409999999999999,2.107,0.07,1.781,2.58,0.033,3,2010
2010-04-04,2010-04-10,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,698,R$/l,2.645,0.124,2.39,3.27,0.344,0.047,2.301,0.063,2,2.498,0.027,4,2010
2010-04-04,2010-04-10,SUDESTE,SAO PAULO,GASOLINA COMUM,2376,R$/l,2.455,0.1,2.118,2.829,0.356,0.0409999999999999,2.099,0.068,1.93,2.55,0.032,4,2010
2010-04-11,2010-04-17,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,710,R$/l,2.642,0.124,2.39,3.27,0.341,0.047,2.301,0.061,2.1883,2.476,0.027,4,2010
2010-04-11,2010-04-17,SUDESTE,SAO PAULO,GASOLINA COMUM,2375,R$/l,2.455,0.103,2.199,2.899,0.358,0.042,2.097,0.066,1.931,2.47,0.031,4,2010
2010-04-18,2010-04-24,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,717,R$/l,2.667,0.125,2.39,3.27,0.355,0.047,2.312,0.071,2.17,2.5214,0.031,4,2010
2010-04-18,2010-04-24,SUDESTE,SAO PAULO,GASOLINA COMUM,2374,R$/l,2.454,0.102,2.19,2.999,0.356,0.042,2.098,0.067,1.915,2.588,0.032,4,2010
2010-04-25,2010-05-01,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,710,R$/l,2.652,0.123,2.399,3.27,0.344,0.046,2.308,0.066,2.16,2.4817,0.029,4,2010
2010-04-25,2010-05-01,SUDESTE,SAO PAULO,GASOLINA COMUM,2377,R$/l,2.45,0.103,2.178,2.999,0.352,0.042,2.098,0.065,1.935,2.47,0.031,4,2010
2010-05-02,2010-05-08,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,718,R$/l,2.637,0.128,2.199,3.27,0.338,0.049,2.299,0.073,2.0589,2.5388,0.032,5,2010
2010-05-02,2010-05-08,SUDESTE,SAO PAULO,GASOLINA COMUM,2370,R$/l,2.443,0.103,2.149,2.989,0.347,0.042,2.096,0.067,1.765,2.4704,0.032,5,2010
2010-05-09,2010-05-15,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,717,R$/l,2.663,0.13,2.39,3.27,0.333,0.049,2.33,0.073,2.1302,2.5659,0.031,5,2010
2010-05-09,2010-05-15,SUDESTE,SAO PAULO,GASOLINA COMUM,2378,R$/l,2.444,0.106,2.115,2.999,0.339,0.043,2.105,0.066,1.93,2.6692,0.031,5,2010
2010-05-16,2010-05-22,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,722,R$/l,2.644,0.123,2.39,3.27,0.329,0.047,2.315,0.075,2.135,2.6311,0.032,5,2010
